season,episode_code,episode_title,overall_episode,song,artist,note,source_url,source_api_url
3,03x11,Mystery Spot,55,Back In Time,Huey Lewis & The News,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x13,Ghostfacers,57,"Ghostfacers!"" Theme Song",Christopher Lennertz and Ben Edlund,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x13,Ghostfacers,57,We're an American Band,Grand Funk Railroad,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x13,Ghostfacers,57,Hocus Pocus,Focus,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x13,Ghostfacers,57,It's My Party,Lesley Gore,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x16,No Rest For The Wicked,60,Carry On Wayward Son,Kansas,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x16,No Rest For The Wicked,60,Wanted Dead or Alive,Bon Jovi,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x01,Lazarus Rising,61,You Shook Me All Night Long,AC/DC,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x01,Lazarus Rising,61,Fight Song,The Republic Tigers,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x01,Lazarus Rising,61,Vision,Jason Manns,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x01,Lazarus Rising,61,In The Shadow Of The Valley,Lost Weekend Western Swing Band,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x01,Lazarus Rising,61,Wrapped Around Your Finger,Martyn Laight,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x01,Lazarus Rising,61,I'm So Blue,Katie Thompson and Martyn Laight,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x02,"Are You There, God? It's Me, Dean Winchester",62,Lonely Is The Night,Billy Squier,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x03,In The Beginning,63,Ramblin' Man,The Allman Brothers Band,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x03,In The Beginning,63,Go For Yourself,Kenny Smith and The Loveliters,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x03,In The Beginning,63,One More Day,Kenny Smith and The Loveliters,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x03,In The Beginning,63,Music,Henry Turner Jr.'s Crystal Band,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x04,Metamorphosis,64,Phillip's Theme,Hound Dog Taylor and The HouseBreakers,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x05,Monster Movie,65,Bratwurst Polka A,Lars Kurz,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x05,Monster Movie,65,Hofkirchner Polka,Mühlviertler Musikanten & Werner Brüggemann,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x05,Monster Movie,65,Alpine Polka,Gerhard Narholz,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x05,Monster Movie,65,Münchener Bierfest (a),Matthias Seuffert,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x05,Monster Movie,65,Toccata and Fugue in D Minor,Johann Sebastian Bach,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x05,Monster Movie,65,Old 'Monster Movie,Jay Gruska,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x06,Yellow Fever,66,Eye of the Tiger,Survivor,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x07,"It's the Great Pumpkin, Sam Winchester",67,Just As Through With You,Nine Days,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x07,"It's the Great Pumpkin, Sam Winchester",67,Bomb,Triple 7,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x08,Wishful Thinking,68,"Friday Night"" - Howell",Freundlich Overdrive,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x08,Wishful Thinking,68,Main Theme - Peter Blood,Erich Wolfgang Korngold,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x09,I Know What You Did Last Summer,69,The Blues Won't Let Me Be,Left Hand Frank And His Blues Band,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x10,Heaven and Hell,70,Ready For Love,Bad Company,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x11,Family Remains,71,The Charge at Feather River Theme,Max Steiner,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x12,Criss Angel Is A Douchebag,72,The Douchebag Theme,Christopher Lennertz and Steve Frangadakis,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x12,Criss Angel Is A Douchebag,72,She Makes Me Fall Down,Buva,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x13,After School Special,73,"Long, Long Way From Home",Foreigner,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x14,Sex and Violence,74,Thunder Kiss '65,White Zombie,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x14,Sex and Violence,74,Steal The World,Brian Tichy,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x14,Sex and Violence,74,Come On Shake,Classic,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x14,Sex and Violence,74,Gratuitous Sex and Violins,Christopher Lennertz,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x15,Death Takes A Holiday,75,Perfect Situation For a Fool,George Highfill and Jai Josefs,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x16,On The Head Of A Pin,76,Cheek to Cheek,Frank Sinatra,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x17,It's A Terrible Life,77,A Well-Respected Man,The Kinks,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x17,It's A Terrible Life,77,Hollow,Brian Tichy,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x18,The Monster at the End of This Book,78,Leaves All This Behind,Sonny Ellis,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x19,Jump the Shark,79,Reaching Higher,Nathan Williams,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x19,Jump the Shark,79,A Little Bitty Tear,Burl Ives,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x22,Lucifer Rising,82,Carry On Wayward Son,Kansas,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
4,04x22,Lucifer Rising,82,Patty Cake,Juliana Wimbles,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
5,05x01,Sympathy for the Devil,83,Thunderstruck,AC/DC,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
5,05x02,"Good God, Y'all",84,"Long, Long Way From Home",Foreigner,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
5,05x02,"Good God, Y'all",84,Spirit in the Sky,Norman Greenbaum,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
5,05x03,Free To Be You and Me,85,Simple Man,Lynyrd Skynyrd,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
5,05x03,Free To Be You and Me,85,Devil Sway,Swank,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
5,05x03,Free To Be You and Me,85,The Blues Won't Let Me Be,Left Hand Frank and His Blues Band,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
5,05x04,The End,86,Do You Love Me,The Contours,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
5,05x05,Fallen Idols,87,Sixteen,Lucero,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
5,05x05,Fallen Idols,87,Superstition,Jeff Beck,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
